,urn,author,title,year,lang
310,2012091708091,"Friis, J.A.",Hans Majestæt kong Oscar II.'s Reise i Nordland og Finmarken Aar 1873,1874,nob
311,2016070868042,,Lov om Udvidelse af Moss Kjøbstads Grændser,1875,nob
312,2013120608086,Snorri Sturluson,"Heimskringla, elder Norigs Kongesogur fraa den ældste Tio til Aare 1177",1874,nob
313,2011081920013,,Forlorne Sønner,1900,nob
314,2015120408077,,40 Afstemninger i Stortinget,1891,nob
315,2014031328012,"Treschow, Niels",Indbydelses-Skrift,1814,nob
316,2016110248221,"Arctander, Regine Brun",Fra min barndoms dal,1904,nob
317,2008011112002,"Hansen, R.",Om Fattigvæsenet paa Landet i Trondhjems Stift,1838,nob
318,2011052320008,"Hellwald, Friedrich von",I den evige is,1880,nob
319,2013092407192,,"nye Høimesse-Liturgi, der ved kgl. Resol. af 8de Jan. 1887 er tilladt benyttet i den norske Kirke",1887,nob
320,2008013110006,"Lochmann, F.",Om spedalskheden,1871,nob
321,2009071403009,"Vogt, Nils Collett",Digte i udvalg,1908,nob
322,2009081303012,,"Bibelen, eller Den hellige Skrift",1863,nob
323,2006112101079,"Sverdrup, Otto",Nyt land,1903,nob
324,2016062948004,,Indstilling fra Justitskomiteen angaaende den kgl. Proposition til Sjølov,1893,nob
325,2014103124006,,Kanalvæsenets Historie,1883,nob
326,2009020200062,"Klingenberg, Th. O.",Veiledning i simpel Regnskabsførsel med Exempler og Opgaver,1902,nob
327,2008061012001,"Broch, O.J.",Indstilling fra den ved Kongelig Resolution af 28de Janr.1873 nedsatte Kommission angaende Lovgivningen om Maal og Vægt,1873,nob
328,2015050608008,"Rygh, K.",Maalstrævet og skolen,1885,nob
329,2010031710011,"Dahl, Jonas",Tugtemesteren,1890,nob
330,2013100708178,,Konfirmationstaler holdte Høsten 1888,1889,nob
331,2013110508165,"Jespersen, J.","J. Jespersens ABC, eller Læsebok for begyndere",1907,nob
332,2013101708042,"Dahle, Lars",Oversigt over Det norske Missionsselskabs Historie hjemme og ude,1893,nob
333,2014080608143,"Forfang, A.",halv tylvt gamle skolemestre,1906,nob
334,2009090403021,"Fjellstedt, Peter",St. Jakobi og St. Petri almindelige Breve med Indledninger og Anmærkninger,1866,nob
335,2011103124010,"Sæter, Ivar",mand,1902,nob
336,2007102910010,"Foss, H.","Værnepligten og den væbnede Magt i Norge, sammenlignet med Militairvæsenets nærværende Indretning i Preussen",1832,nob
337,2009070812005,"Platou, Oscar",Udsigt over Principerne for Syn og Skjøn,1875,nob
338,2012051808038,,Katekismus for den biskoppelige methodistkirke,1900,nob
339,2009080603027,"Daa, Ludvig Kr.",Udsigt over Ethnologien,1855,nob
340,2014110426011,"Francke, August Hermann",Om Dands,1845,nob
341,2010072710005,"Larsen, C.F.",Oversigt over udviklingen af læren om skrofulose og tuberkulose,1899,nob
342,2009092303064,"Rusmeyer, Michael Chr.","Guds lette og naadefulde Veje, anviste i hans aabenbarede Ord",1866,nob
343,2009061710002,"Walstad, Ole",Tanker angaaende den foreslaaede Forandring i vor Regjeringsform tilegnet den norske Gaardbrugerstand,1876,nob
344,2010042703063,"Lund, J. Brinck",Norsk grammatik,1844,nob
345,2008111903009,"Hansen, Maurits",Mauritz Hansens Noveller og Fortællinger,1858,nob
346,2014011608151,"Rosenius, C.O.",Klar og usvigelig Veiledning til Fred,1897,nob
347,2009020600033,"Bjerck, Albert",Kortfattet lærebog i stenografi efter Gabelsbergers system,1893,nob
348,2013052908085,"Larssen, Chr.",Lære- og haandbog i det tyske forretningssprog,1887,nob
349,2008121210002,"Vogt, Jørgen Herman",Bemærkninger i Anledning af det norske Pengevæsen,1815,nob
350,2012061308012,,"7de skandinaviske Arbeiderkongres afholdt i Kristiania 6, 7. og 8. september 1907",1908,nob
351,2008120912002,"Nansen, Fridtjof",Norge og foreningen med Sverige,1905,nob
352,2010063003005,"Bahr, Henrik E.S.",Kortfattet Indledning til Dyrerigets Naturhistorie,1851,nob
353,2013100708182,,"Udkast til en Lov, angaaende Forligelsesvæsenet i Norge",1824,nob
354,2016060908034,"Müller, Carl",I bunden Stil,1864,nob
355,2010100620002,"Utheim, J.",John og Kari Utheim,1899,nob
356,2014052208070,,Norsk Læsebog for Begynderklasserne,1871,nob
357,2010072123005,"Sheldon, Charles M.","Rikard Bruce, eller ""Det liv som nu er""",1899,nob
358,2014090108025,"Høegh-Guldberg, Chr.","Selverhverv, med flere tusinde praktiske meddelelser",1886,nob
359,2007042604025,"Hansen, Andr. M.",Oldtidens nordmænd,1907,nob
360,2010021503055,"Monod, Adolphe.","Lucile, eller ""Tag og læs""",1856,nob
361,2014032808024,"Allum, J.",Boerne og deres kampe,1901,nob
362,2011120524001,"Hornung, E.W.",Under Lovens Skygge,1902,nob
363,2010081320025,"Iverslee, P.P.",Events leading to the separation of Norway and Denmark,1899,nob
364,2012032024004,"Pistorius, Franz",Indianerspionen,1908,nob
365,2009061110007,"Daae, Ludvig",Erkebiskopperne i Nidaros,1897,nob
366,2010052606030,,Norges matrikel,1907,nob
367,2012050913005,,Veiledning i anordning af vinterbivuak,1904,nob
368,2016110729002,"Kjerulf, Theodor",Digte,1848,nob
369,2013053008102,"Gude-Smith, J.",Billeder og minder fra Sverige og Finland,1873,nob
370,2012020208050,"Müller, H.J.",Søkrigen i Amerika 1861-65,1868,nob
371,2013120508125,"Nielsen, Yngvar",Rokoberget,1906,nob
372,2014112108121,"Heggtveit, H.G.",Billed-Galleri af kristelige Mænd og Kvinder i ældre og nyere Tid,1888,nob
373,2012101007035,"Johnsen, Olaf",Blus,1910,nob
374,2006082800064,"Mohn, H.",Klima-Tabeller for Norge,1899,nob
375,2016112348035,"Broch, Hjalmar",Hydroider,1910,nob
376,2009020200128,"Scharffenberg, V.",Opgaver i tysk stil for middelskolen,1910,nob
377,2012033024032,"Ibsen, Henrik",Vildanden,1884,nob
378,2012053108073,"Lie, Mons",Om hundrede Aar,1900,nob
379,2009090903005,"Monsen, Chr.",Norges Vaar og Norges Frihed,1842,nob
380,2008112712003,"Munch, Emerentze",Fru Emerentze Munchs Optegnelser,1907,nob
381,2009091403005,"Graul, K.",De forskjellige kristelige Bekjendelsers indbyrdes afvigende Læresætninger,1858,nob
382,2007101812001,"Hillern, W. v.",Ved egen Kraft,1872,nob
383,2016102648074,"Aas, Karl",Om Opdragelsens Maal,1901,nob
384,2008011010001,"Knutsen, S.",Friernissen,1881,nob
385,2009010503032,"Lindau, Paul",Kniplinger,1891,nob
386,2010062903001,"Rode, Fr.",Forklaring til Dr. M. Luthers Catechismus,1840,nob
387,2013031908003,"Midelfart, Johannes",Landbrugsskolen paa Rotvold og det nordenfjeldske Jordbrug,1868,nob
388,2008111903034,"Odén, J.",Om Cirkelliniens Deling i n ligestore Dele,1856,nob
389,2014092308129,,Instrux No. 1 for Politiets Embedsmænd og Betjente i Anledning af det dem paahvilende offentlige Eftersyn af Maal og Vægt,1879,nob
390,2013121008093,"Broch, Chr.","Læsebog i modersmaalet for folkeskolens og middelskolens høiere klasser samt for videregaaende folkeskoler (fortsættelsesskoler, amts- og folkehøiskoler)",1892,nob
391,2013042608107,"Jensen, P.A.",Bibelsk og kirkelig Historie om Guds Rige paa Jorden,1874,nob
392,2010070513002,Mathilde,To Fortællinger,1899,nob
393,2006112901052,"Holland, Fritz",Bymuseet paa Frogner,1909,nob
394,2009012900003,"Dyring, Joh.",Jordkloden og stjernehimlen,1884,nob
395,2014121208092,"Bendixen, B.E.",Katalog over Bergen Bys Billedgalleri,1878,nob
396,2016021108190,"Gerhard, Johann",Trøstebog,1908,nob
397,2006082500016,"Sundt, Eilert",Bygningsskik paa Bygderne i Norge,1900,nob
398,2016051948097,"Kabisch, Richard",Guds hjemkomst,1909,nob
399,2009041603014,,Christiania byes matrikul,1898,nob
400,2010110906040,"Fett, Harry",Mattheus af Paris og hans stilling i norsk kunsthistorie,1910,nob
401,2006081800003,,liden Skolepsalmebog,1868,nob
402,2014111408022,"Dahle, Lars",Gammel og moderne theologi,1904,nob
403,2009092303045,"Lassen, Albert",Lærebog i den almindelige Historie,1834,nob
404,2009010810002,,Landbrugsmødet i Christiania 1877,1877,nob
405,2006111500009,"Uhlhorn, Gerhard",Kirkeligt Liv i Fortid og Nutid,1883,nob
406,2009052803003,"Madsen, Theodor",I drift,1890,nob
407,2006112100031,"Hansen, Frits",Om Maalsagen og Politikken,1873,nob
408,2009082103005,"Petersen, Peter Marius",Vaarblomster,1862,nob
409,2008022710006,"Wergeland, Henrik",Spaniolen,1833,nob
410,2009101303010,"Moe, Jørgen",liden Julegave,1859,nob
411,2009051312005,"Morgenstierne, Bredo",Norges ret til fælles udenriksstyre,1897,nob
412,2006083100001,"Reusch, Hans",Tekst til geologisk kart over fjeldstrøkene mellom Jostedalsbræen og Ringerike,1908,nob
413,2009012112001,"Aubert, L.M.B.","Lars Hovihytten, eller Morderen og Strafanstalten",1875,nob
414,2013031108196,"Schjøtt, Mathilde","Efter læsningen af ""Bygmester Solness""",1893,nob
415,2014111308031,"Klykken, O.",Sangundervisningen i folkeskolen,1885,nob
416,2015072827001,"Francke, August Hermann","Nicodemus, eller Menneskefrygten",1878,nob
417,2008060613008,"Bjørnson, Bjørnstjerne",Hans skål i øl!,1872,nob
418,2014071708091,"Aasumb, Hans",Skilt og samlet,1876,nob
419,2008102300044,"Christie, H. Hartvig",Lærebog i fysik for middelskolen,1882,nob
420,2009050703001,"Øverland, O.A.",Bergenser i venetiansk Tjeneste,1895,nob
421,2008040201018,"Vogué, Eugène-Melchior de",Russisk gemyt,1894,nob
422,2009061701028,"Duus, Caia",Læsestof for fortsættelsesskolen,1910,nob
423,2011102112001,"Landstad, M.B.",Salmebog for Lutherske Kristne i Amerika,1900,nob
424,2011112524024,,Norske sagn,1902,nob
425,2007072312002,,Norsk Hoved-Jernbane i femti Aar,1904,nob
426,2007091110001,"Hegdahl, I. H.",Trondhjemsstumpen og Kapteinen,1884,nob
427,2008030310001,"Reuter, Fritz",Fæstningsfange,1889,nob
428,2016102448017,"Jensen, E.","Klage, Forsvar og Varsko i Anledning af min Fordrivelse fra min Stilling som Prest i ""Den forenede n. luth. Kirke i Amerika"" i Coon Valley, Vernon Co., Wis",1897,nob
429,2016060808091,Daniel,Smaatræk fra Militærlivet,1910,nob
430,2013042608079,Thomas à Kempis,Om Kristi Efterfølgelse,1879,nob
431,2016021108161,"Nordau, Max",Statsøkonomiske Vildfarelser,1886,nob
432,2008082202002,,Matrikul for ... Thinglag ifølge Lov av 17de December 1836,1837,nob
433,2009032703006,"Wergeland, Henrik",Henrik Wergelands Skrifter i Udvalg,1896,nob
434,2008090113002,"Hamsun, Knut",Livets Under,1910,nob
435,2009031103018,"Lundh, Thora",Fattig Kjærlighed,1893,nob
436,2009062910002,"Dunker, Bernhard","Justitssagen mod Ole Gulbrandsen Engelstad, saaledes som den i Høiesteret er bleven fordragen af Actor, Advocat Dunker",1846,nob
437,2009033103034,"Horn, C.W.Ludv.",Lærebog i geografi for middelskolen,1896,nob
438,2009041603011,"Hansen, Andr. M.",De kvartære klimat-skifter og excentricitets-teorierne,1894,nob
439,2016050948008,"Sinding, Holger",Gjest Baardsen,1890,nob
440,2016112326002,"Hedrén, Johan Jacob","Hans Majestæt Kong Carl Johans sidste Samtale med sin Skriftefader, Biskop Hedrén",1844,nob
441,2016052008002,"Tybring, Fred.",Af livets lovsang,1908,nob
442,2009052003003,,Plan for Sandnes folkeskole,1899,nob
443,2016062148009,"Smith, Uriah","Betragtninger, kritiske og praktiske over Daniels Bog og Aabenbaringen",1887,nob
444,2014022708189,"Bødtker, A. Trampe",Lærebog i fransk for begyndere,1896,nob
445,2016072026039,,Fortegnelse over Jordebrugene og deres Matrikulskyld,1840,nob
446,2010090320025,"Platou, J.M.",Forklaring af Mattæus-evangeliet for seminariet og høiere skoler,1899,nob
447,2015070108018,"Krag, Vilhelm",Norge,1903,nob
448,2012100108048,"Pedersen, H.P.","Praktiske Beregningstabeller for skaaren, uhøvlet og høvlet Trælast samt Splitved, Stik, Stav og hollandske Bjælker",1878,nob
449,2010091512001,"Rein, Doris",Kleopatra,1899,nob
450,2014052208040,,Om folkeforsikring,1903,nob
451,2009070204055,"Utheim, J.",liten verdenshistorie,1910,nob
452,2009072813007,"Collett, Camilla",Lidt Wergelandiana,1890,nob
453,2006111700041,"Børresen, Jacob",russisk-japanske krig,1904,nob
454,2014070108044,"Marryat, Frederick",De tre kuttere,1898,nob
455,2006081400023,"Bull, H.J.",Sydover,1898,nob
456,2011071510009,"Nøvik, Peter",Norsk Havebog,1900,nob
457,2008121613001,"Bjørnson, Bjørnstjerne",Bjørnstjerne Bjørnsons Tale i Trondhjem paa Olavsdagen den 29de Juli 1897,1897,nob
458,2008082102002,,Matrikul for ... Thinglag ifølge Lov av 17de December 1836,1838,nob
459,2008013110011,"Lochmann, F.",Nye Opgaver,1874,nob
460,2009043010005,"Morgenstierne, Bredo",Kan det socialdemokratiske program gjennemføres?,1894,nob
461,2012012008008,"Hertzberg, Nils","De Farer, der true den kristelige Skole i vort Land",1885,nob
462,2011101223018,,Liv og eventyr,1901,nob
463,2012011712008,"Hartmann, J.P.E.",Ved Aarsfesten paa Qvams Latin- og Realskole Juli 1867,1867,nob
464,2009020600002,"Øverland, O.A.",Lærebog i Norges historie for folkeskolerne,1888,nob
465,2016112127009,"Schmidt, Frederik","Afskedsprædiken, holden paa 17de Søndag efter Trinitatis i Hougs Kirke, af Fr. Schmidt",1820,nob
466,2009012800032,"Bonnevie, J.A.",Facitbog til Kortfattet Lærebog i Arithmetik og Algebra,1871,nob
467,2016102848574,,Evangeli Harpe,1910,nob
468,2009071010003,,"Det Nye Brød, eller Anviisning til, paa enhver Tid af Aaret at kunne bage godt og velsmagende Brød af alle Sorter og til en langt billigere Priis end paa den sedvanlig Maade",1841,nob
469,2013061308126,"Bergh, Anton",Gutten med 15 Mils Støvlerne,1874,nob
470,2009032303001,,Norsk flag!,1897,nob
471,2013010808041,"Østgaard, N.R.",Fra Skov og Fjeld,1887,nob
472,2015090348109,,Norge,1905,nob
473,2016041908005,"Jones, Mary",Mary Jones og hendes Bibel,1904,nob
474,2013061308029,"Grønsdal, H.",ABC med stave- og læseøvelser,1885,nob
475,2012051513016,"Bech, Frederik Julius",Midler til Tjenestetyendets Forbedring,1816,nob
476,2016092848192,"Munthe-Kaas, L.",Verdenshistorien i foredrag,1884,nob
477,2012041308066,,Norge,1900,nob
478,2014012108130,,"Det første vestlandske Lægemødes Forhandlinger i Bergen den 28de, 29de og 30te august 1885",1885,nob
479,2008111300110,"Schjøth, Hans",Lærebog i verdenshistorie fra oldtidens slutning til vore dage,1906,nob
480,2012072708116,"Lødøen, O.I.K.",Det norske folks historie,1905,nob
481,2006112400004,"Hiortdahl, Th.",Fremstilling af kemiens historie af Th. Hiortdahl,1906,nob
482,2012050913002,,"Troe Veileder paa Livets Bane, eller Livs-Philosophie",1846,nob
483,2009020400043,"Gran, T.O.",Faciter til Grans Regnebog for folkeskolen paa landet,1890,nob
484,2016111628008,,Evangelisk-christelig Psalmebog,1848,nob
485,2011082520012,Outis,Avsløringer fra et europæisk hof,1900,nob
486,2010042003008,"Luther, Martin",Dr. M. Luthers liden (eller mindre) Katechismus med Børnelærdoms Visitats i Almindelighed,1844,nob
487,2008041610005,"Helland, Amund",Yderligere Bemærkninger om Prof. Hiortdahls Anmeldelse afmit Arbeide over Kisforekomsterne,1874,nob
488,2012073108060,"Thomæsøn, V.M.",Fra gamle Dage,1903,nob
489,2014030408086,"Grønsdal, H.",Christi gjenkomst til Tusindårsriget,1887,nob
490,2006112901049,"Bendixen, Alfr.",Juridisk haandbok for hvermand,1910,nob
491,2011060804011,,Njaals Saga,1871,nob
492,2010052606042,"Ibsen, Henrik",Samlede Værker,1906,nob
493,2009020400059,"Rolfsen, Nordahl",Læsebok for folkeskolen,1909,nob
494,2013120308056,,Katalog,1877,nob
495,2016101728001,"Christensen, Christen",Historisk Repetitions-Haandbog for Skoleelever,1839,nob
496,2008061913006,"Bjørnson, Bjørnstjerne",Hilsen fra Norge,1856,nob
497,2012032024093,"Busland, H.K.",Liv og leg,1905,nob
498,2015120408012,"Eriksen, Alfred",Sletten-Saken,1906,nob
499,2015010848019,,Norsk Lyrik,1873,nob
500,2015110908134,"Ward, Humphry",Helbeck til Bannisdale,1898,nob
501,2011090108269,"Bergwitz, Joh. K.",Slægten Hauff,1908,nob
502,2008111010003,"Asbjørnsen, P. Chr.",Norske Folke-Eventyr,1871,nob
503,2010081210004,"Rosing, Hedevig",Veiledning ved undervisning i samtidig læsning og skrivning efter lyd og stavemethoden,1899,nob
504,2015063008081,,Lyngblomster,1909,nob
505,2014112108134,,Norsk-lutherske Kirkes Bekjendelsesskrifter,1876,nob
506,2010061406025,"Mørland, J.",Norsk grammatik,1905,nob
507,2006081700011,"Ullmann, Vilhelmine",Fra Tyveaarene og lidt mere,1903,nob
508,2014030707058,"Lie, Jonas",Grabows Kat,1880,nob
509,2010020412002,"Sundt, Eilert",Om Piperviken og Ruseløkbakken,1858,nob
510,2009020900020,"Luther, Martin",Dr. M. Luthers liden (eller mindre) Katekismus med barnelærdoms visitats i almindelighed,1892,nob
511,2014072108059,"Nielsen, Yngvar",Aktmæssige Bidrag til de nordiske Rigers politiske Historie i 1813 og 1814,1877,nob
512,2008022610003,"Sars, Michael",Bidrag til kundskab om Christianiafjordens fauna,1873,nob
513,2009010803012,"Refsaas, Jørgen",Fra Trøndernes Militærliv,1891,nob
514,2011072520001,"Blom, Andreas",Efterladte historiske optegnelser,1904,nob
515,2014101706003,"Høegh, O.G.",Om sundhedsplejen i almueskoler,1862,nob
516,2015070908067,"Ingstad, M.",Forelæsninger over den romerske obligationsrets specielle del,1908,nob
517,2014072808039,"Funcke, Otto",Reisetanker og Tankereiser,1905,nob
518,2016112948113,"Hovind, Harald",Bier og Honning,1894,nob
519,2006111500046,"Lous, J.C.",Om Huusmandsvæsenet,1851,nob
520,2006112101066,,Læsebog i Modersmaalet,1885,nob
521,2010082723010,"Sørensen, N.J.",Mestertyven Ole Høilands Liv og Bedrifter,1899,nob
522,2011091408090,"Hertzberg, Ebbe",Norske Creditbank 1857-1907,1907,nob
523,2010101412003,"Jansen, J.J.",Det store Spørgsmaal,1899,nob
524,2009110612008,"Munch, P.A.","Fortegnelse over de mest befarede Landeveie og Reiserouter saavel mellem Stæderne, som Landdistricterne i Norge, med Angivelse af de forskjellige Stationer, samt Afstanden mellem disse indbyrdes",1846,nob
525,2011071112002,"Macduff, J.R.",trofaste forjætter,1880,nob
526,2014021908101,"Aanrud, Hans",Fortællinger,1906,nob
527,2006112301019,,Norsk lovsamling for Aarene 1667 til 1858,1859,nob
528,2009061210002,"Reusch, Hans",Besøg paa Jamaika,1895,nob
529,2016051048010,"Hagerup, Augusta","Kryb, saa gaar det",1873,nob
530,2009060913006,"Hamsun, Knut",Rosa,1908,nob
531,2011120824007,"Bosadowska, Marguerite",romantisk Giftermaal,1907,nob
532,2009041503006,"Christensen, Hjalmar",Bastarder,1894,nob
533,2016110148071,"Fett, Harry",Yngre norsk folkeornamentik paa mangletrær,1906,nob
534,2008091803018,"Wergeland, Henrik",Jøden,1842,nob
535,2016041126002,"Aarflot, Berte Kanutte",Troens Frugt,1836,nob
536,2016101848064,"Birkeland, M.",I Anledning af Hr. Chr. Bruns Agitationer,1870,nob
537,2009020200114,"Broch, O.J.",Logarithme-Tabel med fem Decimaler b til Skolebrug,1907,nob
538,2016042648110,"Eriksen, Alfred",Bispeembedernes ophævelse,1906,nob
539,2011102424041,"Sherrig, Z.",fremmede,1901,nob
540,2014042208108,"March, Daniel",Bibelske natlige Scener,1883,nob
541,2015102808037,"Huitfeldt, Fritz",Ude med bøsse og fiskestang,1898,nob
542,2009062303013,"Diedrich, J.",Romerbrevet,1863,nob
543,2012070608082,"Madsen, H.Th.",Forskole til norsk handelskorrespondance,1889,nob
544,2014040408240,"Aars, J.",Om en del retskrivnings- og sprogspørsmål,1898,nob
545,2009072801080,"Broch, Chr.",Norsk og dansk litteraturhistorie for skolen og hjemmet,1885,nob
546,2009032303006,"Næss, H.J.",Flagsagens Historie,1896,nob
547,2012012008070,"Gamborg, J.",Nogle Hovedpunkter af Norges økonomiske Udvikling i den sidste Tid,1879,nob
548,2011051320001,"Indebetou, H.O.","Levnetsbeskrivelse over Ludvig Harms, Pastor i Hermannsburg",1880,nob
549,2006111600042,"Pedersen, Tord",Norge i 1814,1904,nob
